Gene Symbol	6d-average	7d-average	8d-average
Zm00001d013635	0.455938687	0.659268915	0.328724043
Zm00001d013638	19.01202001	22.54391692	6.445109931
Zm00001d013660	0.24391181	0.513717847	0.834802909
Zm00001d013668	7.774305134	9.941664796	4.596936593
Zm00001d013677	3.540718045	1.929801365	3.914651859
Zm00001d013689	0.838984409	0.999698341	0.211253464
Zm00001d013699	13.98328409	8.850086001	46.00504217
Zm00001d013708	0.272841103	0.618802131	0.496651029
Zm00001d013725	12.41932389	149.8667837	119.5855651
Zm00001d013735	3.750254681	3.990641822	1.711176994
Zm00001d013736	33.53980983	31.25115245	76.85166044
Zm00001d013759	2.710180043	1.193033281	2.048994903
Zm00001d013760	0.297131934	0.779569575	0.694248834
Zm00001d013769	14.54121671	14.35252676	6.63519965
Zm00001d013778	238.7164753	149.5073944	299.1965968
Zm00001d013786	0.6862606	2.413520987	2.753182308
Zm00001d013798	0.230256552	0.1347388	0.486921094
Zm00001d013801	27.77167639	24.95075201	67.11602843
Zm00001d013804	0.227980237	0.095989216	0.056167154
Zm00001d013809	0.318401765	2.093468735	0.838215748
Zm00001d013810	0.448345901	1.887638927	0.731290088
Zm00001d013812	72.20863966	46.87432402	94.45788791
Zm00001d013814	0.2659699	0.245870555	1.024966536
Zm00001d013825	3.588510133	4.659058097	1.718004824
Zm00001d013830	6.58720535	15.77038369	11.2655046
Zm00001d013849	4.605364117	6.215936376	12.00171215
Zm00001d013857	6.556045945	14.78648	15.74994967
Zm00001d013863	8.523725579	10.59610813	19.7557627
Zm00001d013869	0.540299059	1.371638663	0.69992771
Zm00001d013873	8.981875219	6.36363068	47.80883139
Zm00001d013886	1.776836753	3.796593991	1.966059036
Zm00001d013895	0.256887744	0.695670737	0.260018312
Zm00001d013900	0.909645948	2.472104073	0.713981083
Zm00001d013907	29.75159274	121.6709015	46.29308101
Zm00001d013908	15.30247623	16.77037345	30.64839593
Zm00001d013909	0.638358262	1.058720517	0.496891536
Zm00001d013934	48.43028926	66.44939568	20.4493479
Zm00001d013947	1.209140031	1.071163094	0.257992782
Zm00001d013956	2.593783544	23.87186734	15.27641401
Zm00001d013958	4.977579497	7.293220777	12.03341437
Zm00001d013982	0.747839983	1.811983085	1.609962081
Zm00001d013997	0.087401843	0.196169521	0.500910724
Zm00001d014007	24.34359649	28.67195162	5.067331794
Zm00001d014017	34.90568427	23.12746984	47.47084688
Zm00001d014029	6.525497874	11.20607658	4.495513046
Zm00001d014043	0.14213181	0.797633586	6.822441615
Zm00001d014055	1.901354167	3.523072975	1.72263036
Zm00001d014060	8.058618901	20.66247833	24.25335701
Zm00001d014063	6.729337161	4.356903856	2.24940135
Zm00001d014084	5.627489685	3.768013057	11.79163521
Zm00001d014089	0.265948113	0.70433977	0.368092926
Zm00001d014098	0.921068466	0.725390597	1.77698062
Zm00001d014100	54.61271366	23.39757801	15.76542223
Zm00001d014110	4.991470469	3.351501753	8.676114914
Zm00001d014116	18.92797516	9.919488096	3.313945404
Zm00001d014128	59.88904124	48.13840058	17.22622539
Zm00001d014129	17.63245463	15.49505466	7.624094971
Zm00001d014134	2.378760083	1.141549702	0.39999791
Zm00001d014135	1.428016324	2.833166781	3.374946729
Zm00001d014152	0.210560609	0.1347388	0.287089124
Zm00001d014165	1.106529513	0.379265901	0.427068722
Zm00001d014166	92.28953682	46.21708134	35.00885271
Zm00001d014168	0.778958443	1.177038669	0.519160048
Zm00001d014178	2.637070521	6.65991516	3.101606728
Zm00001d014181	4.661452732	4.915118848	1.248424607
Zm00001d014204	21.93981666	23.78575143	10.5540938
Zm00001d014224	2.560259362	20.1214877	4.048920709
Zm00001d014241	0.113224304	0.234140869	0.312500249
Zm00001d014243	3.057272758	3.806628024	0.843864904
Zm00001d014253	3.931379655	7.016286907	1.222262242
Zm00001d014256	11.57287874	12.80889476	5.941231207
Zm00001d014258	192.3791766	88.35610536	367.0091589
Zm00001d014291	8.261454687	14.60692716	19.77123956
Zm00001d014297	1.307133873	1.4825574	14.26680271
Zm00001d014302	0.471148676	0.37634443	0.168501463
Zm00001d014303	0.726526577	0.771039724	0.335009268
Zm00001d014315	0.298641776	0.74359379	0.234639059
Zm00001d014317	26.13580626	12.39129682	22.57632718
Zm00001d014319	118.8063633	104.5613377	52.78967253
Zm00001d014325	0.395912721	2.853430882	8.381581447
Zm00001d014351	0.436178698	0.459751887	0.145115868
Zm00001d014360	4.4350708	3.064886051	6.533003155
ENSRNA049461468	0.316104978	0.387082862	0.634970939
ENSRNA049461681	0.312340609	0.145903268	0.35322672
ENSRNA049461704	0.285709416	0.069182336	0.416221704
Zm00001d014368	0.537301161	0.583678418	0.226694147
Zm00001d014383	4.770127036	11.94697433	4.68253406
Zm00001d014386	0.25456917	0.464655867	1.028651753
Zm00001d014412	45.73132779	44.36526147	16.20920592
Zm00001d014419	168.8466996	184.0961501	80.72993235
Zm00001d014462	2.229778857	1.152001279	2.908540996
Zm00001d014467	0.282710204	0.541376799	0.162790716
ENSRNA049461441	0.139068551	0.084611729	0.251164952
ENSRNA049461765	1.531372842	0.980143203	3.181493448
ENSRNA049461717	0.367070575	0.388147952	1.196244769
ENSRNA049461747	6.796103608	3.938293116	10.46169607
ENSRNA049461556	2.368037362	1.644755189	3.966623062
ENSRNA049461578	1.045758861	0.705696278	2.283361584
ENSRNA049461590	2.456840113	2.039650447	4.884693658
Zm00001d014474	42.89002189	15.05147117	3.185148945
Zm00001d014482	0.24391181	0.349537549	1.026292253
Zm00001d014487	0.628510948	1.809635322	2.108543025
Zm00001d014489	5.159363322	11.58144673	5.376114953
Zm00001d014493	28.69683603	14.84897581	33.89146303
Zm00001d014494	0.882291859	0.842643659	0.335009268
Zm00001d014495	51.4149536	61.13171363	29.01764826
Zm00001d014499	1.010768411	2.192101059	3.092721497
Zm00001d014507	25.24332638	26.46105069	51.12397503
Zm00001d014511	2.010157879	1.422983061	0.893506327
Zm00001d014513	1.081408163	1.220053179	6.866767854
Zm00001d001549	0.130709293	0.249783281	0.346973368
Zm00001d014520	0.419524228	0.215224786	0.873629187
Zm00001d014521	0.583606508	0.426545337	0.919157958
Zm00001d014530	0.173272057	0.313709437	0.101487291
Zm00001d014553	0.494673035	1.534680034	7.791700302
Zm00001d014583	1.118740289	3.575182553	0.571067508
Zm00001d014611	0.512944969	1.416231191	11.26280682
Zm00001d014617	21.8645009	28.17330562	4.147474023
Zm00001d014623	0.520624903	0.948293162	4.764593352
Zm00001d014625	2.993485051	4.343892134	11.83136193
Zm00001d014643	1.048670926	0.257674078	0.253733088
Zm00001d014648	0.066875382	0.180174909	0.404257604
Zm00001d014674	11.10285168	10.65176125	3.528194437
Zm00001d014687	2.445570105	2.371071695	0.767756865
Zm00001d014690	9.424730351	16.79923275	6.150220787
Zm00001d014698	3.613506019	2.844261977	6.139101391
Zm00001d014704	0.341204541	0.590651797	0.163365193
Zm00001d014716	1.886955538	4.921744591	4.806917919
Zm00001d014717	1.428673861	2.014912967	0.515108989
Zm00001d014723	16.26698156	12.72470514	2.664776199
Zm00001d014730	2.994077227	1.827125624	1.168056874
Zm00001d001563	3.603700964	1.733692626	3.838607564
ENSRNA049456719	1.589077605	0.71529122	2.614049565
ENSRNA049456692	0.745477835	0.417941649	1.333594639
ENSRNA049456769	5.89871201	3.292118886	9.679675046
ENSRNA049456789	0.591242869	0.472759681	1.11530471
ENSRNA049456746	0.265991687	0.245518355	0.502059678
Zm00001d001565	0.203667619	0.568675061	0.319870684
Zm00001d014780	3.592341179	5.722504176	2.51621562
Zm00001d014781	2.509316867	0.912252031	2.681825142
Zm00001d014788	22.82099477	19.6415292	9.87454966
Zm00001d014789	1.627003221	3.415562527	2.259497128
Zm00001d014790	0.863295713	3.073624993	0.473505941
Zm00001d014793	0.661947982	1.623778198	0.421691945
Zm00001d014794	3.814324306	7.756389444	1.558867454
Zm00001d014796	2.177216269	6.296869943	4.024722282
Zm00001d014814	11.75274008	20.55811086	7.224975788
Zm00001d014834	0.344224226	0.234706087	0.086380579
Zm00001d014844	106.0345298	146.8996399	404.3859593
Zm00001d014846	3.110430151	2.312327883	1.476778441
Zm00001d014863	4.811309365	12.00653561	7.60865644
Zm00001d014888	2.184830843	1.57627269	10.04081911
Zm00001d014899	3.682020651	4.984166565	7.979204481
Zm00001d014947	14.29194222	13.84278242	4.518439334
Zm00001d014949	6.444524938	8.826770374	28.46313422
Zm00001d014952	0.182376001	0.176975074	0.071273867
Zm00001d014958	5.749948654	4.509706667	1.723653979
Zm00001d014960	7.734109776	9.693603278	4.038377942
ENSRNA049458426	0.128432978	0.300123369	0.34328815
ENSRNA049458582	0.19683999	0.119096388	0.097227596
Zm00001d014983	2.179489955	10.42080717	7.887560145
Zm00001d015007	2.333941477	1.729288519	0.905710934
Zm00001d015010	29.73990277	15.12310514	6.629820722
Zm00001d015067	0.40963334	0.690692921	1.27519332
Zm00001d015091	84.49736372	99.71940913	44.91324839
Zm00001d015100	25.51778231	29.7418234	11.96401097
Zm00001d015108	2.426531699	1.697230022	0.289657259
Zm00001d015115	31.6033933	25.65630062	55.63152608
Zm00001d015126	1.314704872	6.740261964	2.852769405
Zm00001d015129	0.336631439	0.907408833	5.231939404
Zm00001d015132	26.01753742	39.19601531	0.648292628
Zm00001d015139	0.066875382	0.537111874	0.846975644
ENSRNA049458448	1.622517268	0.843921768	2.319015529
Zm00001d015183	19.40042841	21.36198796	44.86642949
Zm00001d015184	2.193210574	3.256429955	1.518111262
Zm00001d015198	0.758366621	1.726506229	0.594453103
Zm00001d015201	4.885841581	4.156460918	1.034269037
Zm00001d015205	2.854372926	4.026978298	6.370983236
Zm00001d015211	6.624428541	6.664327758	3.060578158
Zm00001d015221	1.219688455	1.470762369	3.145443941
Zm00001d015291	7.054061528	4.240646612	2.077308134
Zm00001d015292	21.59708049	4.231751506	8.242257474
Zm00001d015299	11.99295288	5.940785051	10.4586172
Zm00001d015338	22.88781345	24.02031441	6.04486135
Zm00001d015341	0.46206652	0.53475562	1.109259992
Zm00001d015356	32.41417918	90.06405556	53.96605109
Zm00001d015381	0.63982453	4.286291175	0.614121608
Zm00001d015394	0.250761226	0.779430394	0.191887058
Zm00001d015397	3.328497713	6.370295659	1.257309838
Zm00001d015414	0.320743441	0.149316121	0.2138216
Zm00001d015434	8.405182174	12.22264315	2.403766141
Zm00001d015448	0.49705697	1.160113585	0.434773128
Zm00001d015457	0.5319398	1.025300949	0.355220379
Zm00001d015468	0.297918879	0.690479902	0.281952854
Zm00001d015475	1.477601487	1.722541212	0.627234662
Zm00001d015477	4.219127043	16.33715008	4.106236818
Zm00001d015513	30.15583615	26.17344437	13.3459749
Zm00001d015515	13.33402881	13.72837243	5.448839873
Zm00001d015521	1.460689515	2.571293123	0.83108582
Zm00001d015533	0.14742781	0.448448237	0.657990692
Zm00001d015550	0.502331183	1.178668978	0.392293504
Zm00001d015559	48.08229804	33.55903571	8.762576641
Zm00001d015581	7.09973244	6.284149003	12.98086953
Zm00001d001611	0.5167747	0.763714146	0.164816245
Zm00001d015589	23.32402314	33.00176552	7.715132958
Zm00001d015592	0.11477772	0.110992573	0.257992782
Zm00001d015599	2.719130162	3.625244279	1.361907869
Zm00001d015609	0.155787068	0.760588147	0.377186792
Zm00001d015618	2.804172486	7.038328989	3.57578061
Zm00001d015627	8.420305015	11.28564058	4.384327691
Zm00001d015637	0.820776522	2.256379414	0.390027468
Zm00001d015686	5.291646504	1.658828074	0.54825639
Zm00001d015697	0.181631316	0.410829088	0.204425635
Zm00001d015737	0.173272057	0.418367685	0.272556889
Zm00001d015743	0.35492516	0.911686813	2.99646394
Zm00001d001624	0.364007316	0.299058279	0.671103746
Zm00001d015746	29.23267093	88.45437243	934.2614466
Zm00001d015759	0.09271963	0.395047495	0.304221366
Zm00001d001628	0.183162945	0.384522081	0.324130378
Zm00001d015773	0.228023811	0.472898863	0.453324551
Zm00001d015802	138.1848842	151.5579323	73.00542022
Zm00001d015804	2.687097979	4.837632734	2.258556809
Zm00001d015845	0.269054946	0.748284752	0.104055426
Zm00001d015853	4.691958544	8.826418174	4.062399606
Zm00001d015863	69.14631239	74.50660967	35.10569414
Zm00001d015866	2.531526152	3.547032219	5.668583006
Zm00001d015868	4.644161197	2.021951691	0.171069598
Zm00001d001633	1.472790042	0.779569575	0.504053336
Zm00001d015877	0.31691371	2.244289037	1.459678071
Zm00001d015884	14.86984272	16.8018974	3.640977887
Zm00001d015917	2.691756914	1.598180153	0.964478095
Zm00001d015921	1.287394356	1.815322102	0.829362389
Zm00001d015934	2.140864542	5.486641544	1.083942332
Zm00001d001646	0.30551298	0.261160767	0.104055426
Zm00001d015986	11.96631906	11.44741233	5.925458705
Zm00001d015992	112.7401988	85.9162146	172.8739425
Zm00001d016006	4.452423752	6.282344913	2.995317138
Zm00001d016016	0.46280989	6.642842403	1.165218512
Zm00001d016021	0.443836846	0.14569025	0.131700715
Zm00001d001650	0.650547252	1.419848571	0.660831205
Zm00001d016040	0.161126642	0.126634985	0.309357637
Zm00001d016041	4.234507385	6.17555192	11.52592062
Zm00001d016052	13.548169	9.983422743	5.26429353
Zm00001d016066	8.01544086	9.875486896	26.08043621
Zm00001d016081	32.36561931	38.03224189	18.44941779
Zm00001d016082	188.409297	220.4633948	93.28737161
Zm00001d016085	2.242644541	4.955646413	33.94702599
Zm00001d016087	2.390072351	4.254219624	2.055520634
Zm00001d016105	0.784276229	2.064600946	4.036173497
Zm00001d016128	0.484081036	2.734747475	0.375735739
Zm00001d016134	0.186949102	0.134312764	0.071273867
Zm00001d016135	2.656744677	2.00843946	4.933514236
Zm00001d016146	0.367793473	0.637292178	0.261709871
Zm00001d016152	0.443006327	0.913317121	0.389484863
Zm00001d016157	0.860998926	1.02110986	1.918138892
Zm00001d016182	33.34194927	14.91313197	33.61105684
Zm00001d016207	1.194761875	1.626052124	0.38600828
Zm00001d016230	3.306697123	5.549637227	6.824496865
Zm00001d016237	2.562686872	7.368519855	0.71017053
Zm00001d016255	4.018520054	6.92904056	1.275078149
Zm00001d016271	1.526074213	4.612434698	1.660354745
Zm00001d016275	11.84178249	10.11195791	1.690631913
Zm00001d016276	201.5867788	112.9325516	259.8965081
Zm00001d016277	2.222862765	3.458316292	12.30203752
Zm00001d016285	2.081497427	2.464352458	0.608683239
Zm00001d016288	0.297918879	0.364827761	0.126323938
Zm00001d016298	0.791892117	3.326690436	0.377488891
Zm00001d016306	3.770865661	4.396644694	1.00976636
Zm00001d016340	0.769089342	1.361830704	0.387459333
Zm00001d016364	61.32196536	61.35746312	130.8282875
Zm00001d001672	0.301683248	0.631457726	0.340113666
Zm00001d016401	28.333376	31.16824094	11.31020607
Zm00001d016438	144.8917776	131.1371065	70.01372671
Zm00001d016439	111.6578194	78.50636418	167.9970266
Zm00001d016455	0.704532534	1.303960509	2.071440179
Zm00001d016469	138.0532803	412.2077104	184.5028578
Zm00001d016471	0.811694366	1.876900495	0.492663713
Zm00001d016505	27.27967839	16.51513403	66.86741206
Zm00001d001677	0.210538822	0.372579377	0.106623561
Zm00001d016557	2.054931596	3.376165398	8.20199246
Zm00001d016567	34.62904046	40.29051165	86.0243386
Zm00001d016568	28.12822296	26.16158793	58.44315234
Zm00001d016570	4.567396241	8.120160606	2.484885113
Zm00001d016571	1.550981636	0.88928404	2.259705763
Zm00001d016588	151.23948	207.6786725	55.67023934
Zm00001d016590	1.446925322	2.10506773	3.441543632
Zm00001d016599	13.16184741	11.53843615	23.90793617
Zm00001d016601	1.423356075	1.435425637	0.567622797
Zm00001d016604	2.824042725	2.729352114	5.634662657
Zm00001d016607	4.48680024	7.851244296	3.334397021
Zm00001d016635	1.80410501	1.719693577	0.349541503
Zm00001d016636	0.219620979	1.183859812	2.02938799
Zm00001d016648	0.132219135	0.21899833	0.497799983
Zm00001d016651	0.22419408	0.66167746	0.336428449
Zm00001d016661	2.228245913	2.831262673	1.1860041
Zm00001d016662	1.391341735	1.628886705	0.530549671
Zm00001d016669	0.577609398	1.504820991	1.075393222
Zm00001d016674	11.40470791	6.911980858	5.224652269
Zm00001d016683	0.652758205	0.21060766	5.254291216
Zm00001d016684	277.5837051	353.1732313	1626.849557
Zm00001d016690	0.718932476	0.621936621	1.570895297
Zm00001d016691	28.03055066	12.1106417	28.74820798
Zm00001d016696	0.645164104	1.200571878	1.512160008
Zm00001d016697	5.879060956	10.00074775	2.603296012
Zm00001d016705	0.670221407	2.001744445	0.465592901
Zm00001d016708	5.989987158	5.406533867	17.43947467
Zm00001d016714	12.86718787	16.005425	6.289834542
Zm00001d016719	43.94671815	43.24488872	20.01672133
Zm00001d016727	0.997068264	1.965190387	0.213247123
Zm00001d016728	5.202756605	7.818829037	2.712968721
Zm00001d001684	2.548093474	2.941955337	1.276644373
Zm00001d016730	5.569588838	2.798399832	0.949371382
Zm00001d016733	1.567785986	1.446729287	21.9547974
Zm00001d016740	0.464385094	0.728451251	1.287763769
Zm00001d016742	0.226448608	0.457191106	0.589284961
Zm00001d016743	0.312384183	0.488828129	0.909187516
Zm00001d016745	0.699958117	0.429532153	1.386378675
Zm00001d016764	18.06476134	26.40309817	5.191777245
Zm00001d016807	0.896755848	1.193737681	0.365765297
Zm00001d016823	0.333654014	0.115257499	0.264611977
Zm00001d016826	0.703744274	0.545428707	1.250482008
Zm00001d016844	0.303214878	0.218924493	0.906619381
Zm00001d016854	15.37904774	19.27027109	6.725516117
Zm00001d016879	0.135304181	0.390856406	0.171069598
Zm00001d016895	27.5085763	51.66922124	118.022654
Zm00001d016896	0.226470395	1.975950364	0.733315618
Zm00001d016908	26.77587307	28.88092433	14.40412071
Zm00001d016909	0.444559744	0.713947766	0.241226382
Zm00001d016913	5.452665525	11.06686376	5.061412411
Zm00001d016915	3.844657135	8.089876163	5.576646736
Zm00001d001691	0.209730091	0.096202234	0.227811229
Zm00001d016922	8.810156578	17.66011813	14.01109767
Zm00001d016926	4.441175531	7.329709489	14.30045869
Zm00001d016934	34.17798854	56.75951444	111.4998986
Zm00001d016938	62.61141553	92.80245109	16.48088839
Zm00001d016950	25.54491853	21.26428547	7.011643215
Zm00001d016957	0.274350946	0.540311709	0.172761157
Zm00001d016979	16.1510683	13.54715461	31.87759902
Zm00001d016982	2.869558499	6.158205363	1.585668039
Zm00001d016987	2.461458103	0.56469699	0.521153706
Zm00001d017019	0.712805958	0.716508547	0.079552749
Zm00001d017028	2.170474474	4.374246485	1.763899437
Zm00001d017043	21.25974794	25.60887808	11.34212337
Zm00001d017045	3.333049027	3.560266087	1.266767395
Zm00001d017057	1.170363423	2.599656475	1.137541351
Zm00001d017077	0.623958319	0.842791332	0.213247123
ENSRNA049476610	0.622362643	1.270393268	0.83791365
Zm00001d017099	3.522253972	7.047645567	6.462450808
Zm00001d017103	13.46999316	20.21364786	6.943201849
Zm00001d017118	0.509925284	1.295709021	4.328222129
Zm00001d017121	2619.976978	1194.049846	3724.157019
Zm00001d017125	11.20880474	9.607205077	31.22093835
Zm00001d017130	0.5114787	1.536323397	0.569314356
Zm00001d017134	0.348053957	0.322591488	0.127441021
Zm00001d001700	1.009214994	1.277858028	0.620949438
Zm00001d017152	24.58263808	15.4324935	1.654833077
Zm00001d017158	0.466617834	0.411754997	2.194685249
Zm00001d017167	14.17548431	18.98252952	7.677362171
Zm00001d017168	89.23952875	81.4201607	168.9989226
Zm00001d017173	0.308576239	0.64511763	0.542305136
Zm00001d017176	7.749888839	13.71412183	6.708656254
Zm00001d017178	0.183141158	0.286689539	0.988374423
Zm00001d017181	0.265991687	0.206768771	0.624666527
Zm00001d017187	22.17552304	15.70939206	31.89273408
Zm00001d017201	0.664116676	0.306736058	1.432032782
Zm00001d017202	0.587392665	0.437209932	0.264611977
Zm00001d017203	7.11008741	10.97865227	18.22103208
Zm00001d017204	26.93004136	29.86039254	62.95458433
Zm00001d017205	31.29952744	28.91869115	12.36971162
Zm00001d017206	13.79143377	9.88001713	21.23295117
Zm00001d017210	0.284241834	0.588443216	0.191887058
Zm00001d017240	7.575809364	8.049617834	17.28092918
Zm00001d017247	8.67434737	8.704469587	4.272325202
Zm00001d017248	2.226779645	3.600154598	0.157654445
Zm00001d017251	11.52189004	25.1527037	15.49758434
Zm00001d017253	0.167976058	0.31072262	0.370901568
Zm00001d017256	0.75390114	2.067235564	0.309357637
Zm00001d017270	6.531074476	10.10590195	4.995513171
Zm00001d017275	49.94274129	52.58427647	110.4145379
Zm00001d017285	36.32731	94.51404934	75.96995885
Zm00001d017286	186.3664289	386.5203231	352.686242
Zm00001d017293	1.295689568	0.468494756	0.699291641
Zm00001d017294	1.946257292	0.914734412	1.054877861
Zm00001d017298	7.461818589	4.454658634	12.31124655
Zm00001d017306	2.34059481	6.055755695	2.983050939
Zm00001d001709	2.390731202	5.048661867	2.699949131
Zm00001d017307	0.126901349	0.299484315	0.134268851
Zm00001d017347	1.970613484	1.692247643	3.538196751
Zm00001d017350	0.89603295	0.718417218	2.422130636
Zm00001d017357	2.602801654	2.012352186	4.653648504
Zm00001d017374	0.931046502	2.012995804	0.333317708
Zm00001d017375	2.067755021	2.879233453	0.835011544
Zm00001d017379	5.962804736	13.01779828	6.419207629
Zm00001d017380	1.712215898	3.58735133	0.91033647
Zm00001d017391	0.349629161	0.638570287	0.223217564
Zm00001d017397	0.552509835	2.0454849	1.474210306
Zm00001d017419	10.23073	4.074983679	12.68554141
Zm00001d017420	16.87887635	8.971756225	19.76848019
Zm00001d017422	0.32980381	1.134802395	0.126323938
Zm00001d017425	1.225028029	3.393951045	0.597929685
Zm00001d017427	2.309519924	0.743380772	0.669412187
ENSRNA049459156	0.607940913	0.506679122	1.509257902
ENSRNA049459076	0.531216902	0.487763039	1.306951261
ENSRNA049458986	0.269756057	0.199869228	0.514264284
ENSRNA049459101	2.200871351	1.094557121	2.973623102
ENSRNA049459180	1.145284333	0.57564844	1.502764043
ENSRNA049459132	5.143388176	2.788947999	7.407435009
Zm00001d017441	0.566165093	1.13544145	6.822056217
Zm00001d017451	1.750863098	0.809789309	0.378939944
Zm00001d017457	20.59129388	21.86119903	5.477091511
Zm00001d017461	1.469025672	1.17099969	0.642341374
Zm00001d017462	2.124913812	3.036288135	0.456739541
Zm00001d017466	1.026656409	0.805811238	0.479550659
Zm00001d017474	0.997769375	0.681232597	1.698972387
Zm00001d017477	1.270611793	0.898100746	0.153394751
Zm00001d017481	4.912581708	10.41847702	7.368400097
Zm00001d017513	14.67356525	10.59680404	6.653242491
Zm00001d017514	5.905649889	8.928102661	12.27067729
Zm00001d017516	0.09271963	0.884666915	1.144337309
Zm00001d017528	0.940085085	3.573552245	1.670231723
Zm00001d017536	1.728892156	1.416648736	0.818245144
Zm00001d017545	84.51148911	100.0006353	49.90369275
Zm00001d017560	0.21279335	2.856204681	28.63386691
Zm00001d017570	0.29109125	0.52658646	0.254005466
Zm00001d017573	2.395390138	2.624985284	5.437148151
Zm00001d017577	0.334376912	0.460390941	0.927436841
Zm00001d017584	57.45213596	61.13707832	28.84963583
Zm00001d017592	3.742617006	4.42800399	2.050352492
Zm00001d001721	0.262950215	0.603020538	0.39797238
Zm00001d017604	24.12027443	24.61017948	11.11573132
Zm00001d017606	8.298021656	6.266511028	18.85351819
Zm00001d017612	34.80035381	24.19914586	14.47799458
Zm00001d017615	3.70267652	5.037488907	2.516851689
Zm00001d017617	58.97658352	33.7327299	69.6632007
Zm00001d017622	0.604176543	4.180633181	1.181410435
Zm00001d017641	3.093116829	4.812386889	2.31529844
Zm00001d017643	24.25895344	11.81549222	19.47108881
Zm00001d017646	3.914595777	4.976836423	1.356197122
Zm00001d017657	0.663457824	1.395963163	0.400572387
Zm00001d001725	1.573848458	0.798772513	0.365222692
Zm00001d017678	0.161126642	0.25362217	0.377186792
Zm00001d017682	0.101078888	0.583613073	0.826857997
Zm00001d017685	2.986656108	7.514075487	3.608613598
Zm00001d017700	1.685562919	3.643804235	4.390434001
Zm00001d017702	0.284220047	0.364188707	0.073842002
Zm00001d017706	4.160782586	9.251389421	0.600738327
Zm00001d017707	182.4522326	111.4641978	265.1785562
Zm00001d017717	2.656810038	3.373896035	6.929450574
Zm00001d017725	0.370878519	0.188139542	0.056167154
Zm00001d017742	0.44234879	1.954760355	0.490063706
Zm00001d017746	118.0785223	139.4008495	58.32248928
Zm00001d017761	2.730513049	3.90815571	0.771442083
Zm00001d017762	10.70120198	8.944027363	32.9478198
Zm00001d017766	0.706765274	0.233501815	0.2209834
Zm00001d017778	1.597416391	3.871984524	1.559265168
Zm00001d017783	71.93135014	46.54280212	97.39897642
Zm00001d017806	1.01610667	3.265181315	3.84972696
Zm00001d017810	28.33431677	39.25172985	15.92929815
Zm00001d017817	0.234829653	0.330343103	0.850118256
Zm00001d017820	0.512243858	0.444396329	0.942575425
Zm00001d017821	2.010005369	2.972031325	1.086176496
Zm00001d017825	0.17325027	0.545641725	0.116594003
Zm00001d017849	4.033815876	2.50012828	1.64102021
Zm00001d017851	0.414250016	0.856929562	0.39999791
Zm00001d017852	20.90603364	48.4916372	27.70913587
Zm00001d017853	4.618254218	4.640450413	9.629974182
Zm00001d017861	1.919649202	2.717961573	5.261693523
Zm00001d017867	5.077299738	6.286479148	2.25142688
Zm00001d017868	0.503075868	0.717638982	0.242343465
Zm00001d017869	0.344289587	0.982777821	0.347213874
Zm00001d017871	70.55048753	76.90216203	34.68904792
Zm00001d017878	3.529360889	2.702897434	5.575885331
Zm00001d017882	49.16436768	27.29183854	78.94388836
Zm00001d017885	0.454472419	0.915664884	1.177484711
Zm00001d017899	1.865683078	2.467200093	3.740294757
Zm00001d017912	2.641621836	3.309691516	0.912298257
Zm00001d017913	0.18390763	0.763361946	0.513783271
Zm00001d017932	0.821521207	1.69594735	2.354969421
Zm00001d017947	4.588031638	8.461746577	1.773295402
Zm00001d017949	51.34795274	75.8813697	12.95746438
Zm00001d001735	0.094251259	0.080346804	0.203308552
Zm00001d017953	25.34529326	50.7338268	35.47712892
Zm00001d017955	0.367793473	0.375213994	0.764980095
Zm00001d017970	0.516752913	0.164958533	0.328724043
Zm00001d017982	1.674248022	1.972398329	3.369057068
Zm00001d017996	6.160370253	9.324928137	0.657114116
Zm00001d017997	6.570466361	10.01147377	4.539111902
Zm00001d017998	0.208198461	0.611837243	0.496891536
Zm00001d018016	0.566973825	0.572448605	1.948384188
Zm00001d018024	0.163381169	0.660473187	0.355794856
Zm00001d018034	0.855702926	8.830896118	5.415265037
Zm00001d018066	0.248506698	0.222411183	0.62889435
Zm00001d018077	0.474977093	0.605016101	1.5385926
Zm00001d018080	2.003286675	4.641815413	3.502085652
Zm00001d018087	6.307623766	6.254350742	40.8702146
Zm00001d018088	1.251638749	0.448448237	0.091516849
Zm00001d018089	0.510712228	0.609993917	3.140580049
Zm00001d018093	0.218111136	0.14952914	0.581612427
Zm00001d018104	0.644506567	0.434862169	0.280835772
Zm00001d018106	22.51829621	24.05326871	11.58911192
Zm00001d018117	6.385834518	4.143792269	2.409351552
Zm00001d018122	6.267360418	6.485561649	2.565378182
Zm00001d018123	0.38074762	0.300336388	0.664307788
Zm00001d018130	4.374278361	5.537146924	2.666833601
Zm00001d018150	0.085870214	0.130686893	0.309900242
Zm00001d018155	11.68293085	9.662749055	3.537131096
Zm00001d018156	0.408888655	1.527076091	0.432811341
Zm00001d018158	0.814650004	0.436718551	0.165358851
Zm00001d018159	6.61377381	16.627687	12.55790915
Zm00001d018161	0.457449844	0.391560805	0.171644075
Zm00001d018184	0.601922016	3.085150152	0.488404018
Zm00001d018193	0.65890651	0.502766397	2.978155175
Zm00001d018211	0.106396675	0.161119644	0.875529381
Zm00001d018220	0.439241957	0.24125343	0.194455193
Zm00001d018225	1.242491231	2.743498835	0.810476995
Zm00001d018229	6.302265035	5.442783453	55.86313261
Zm00001d018252	48.83403443	37.14913601	1.25812267
